Year,Fuel,Vehicle_Category,Vehicles_Registered
2010,LPG ONLY,MMV,0
2010,LPG ONLY,MPV,0
2010,LPG ONLY,OTH,0
2010,NOT APPLICABLE,2WIC,0
2010,NOT APPLICABLE,2WN,257
2010,NOT APPLICABLE,2WT,0
2010,NOT APPLICABLE,3WIC,0
2010,NOT APPLICABLE,3WN,0
2010,NOT APPLICABLE,3WT,1
2010,NOT APPLICABLE,4WIC,0
2010,NOT APPLICABLE,HGV,16
2010,NOT APPLICABLE,HMV,82
2010,NOT APPLICABLE,HPV,0
2010,NOT APPLICABLE,LGV,295
2010,NOT APPLICABLE,LMV,1940
2010,NOT APPLICABLE,LPV,9
2010,NOT APPLICABLE,MGV,33
2010,NOT APPLICABLE,MMV,15
2010,NOT APPLICABLE,MPV,0
2010,NOT APPLICABLE,OTH,25
2010,PETROL,2WIC,223
2010,PETROL,2WN,964735
2010,PETROL,2WT,0
2010,PETROL,3WIC,0
2010,PETROL,3WN,274
2010,PETROL,3WT,6016
2010,PETROL,4WIC,6
2010,PETROL,HGV,8
2010,PETROL,HMV,5
2010,PETROL,HPV,2
2010,PETROL,LGV,226
2010,PETROL,LMV,61484
2010,PETROL,LPV,638
2010,PETROL,MGV,1
2010,PETROL,MMV,4
2010,PETROL,MPV,0
2010,PETROL,OTH,28
2010,PETROL/CNG,2WIC,0
2010,PETROL/CNG,2WN,0
2010,PETROL/CNG,2WT,0
2010,PETROL/CNG,3WIC,0
2010,PETROL/CNG,3WN,0
2010,PETROL/CNG,3WT,4
2010,PETROL/CNG,4WIC,0
2010,PETROL/CNG,HGV,0
2010,PETROL/CNG,HMV,0
2010,PETROL/CNG,HPV,0
2010,PETROL/CNG,LGV,0
2010,PETROL/CNG,LMV,91
2010,PETROL/CNG,LPV,0
2010,PETROL/CNG,MGV,0
2010,PETROL/CNG,MMV,0
2010,PETROL/CNG,MPV,0
2010,PETROL/CNG,OTH,0
2010,PETROL(E20)/LPG,2WIC,0
2010,PETROL(E20)/LPG,2WN,0
2010,PETROL(E20)/LPG,2WT,0
2010,PETROL(E20)/LPG,3WIC,0
2010,PETROL(E20)/LPG,3WN,0
2010,PETROL(E20)/LPG,3WT,0
2010,PETROL(E20)/LPG,4WIC,0
2010,PETROL(E20)/LPG,HGV,0
2010,PETROL(E20)/LPG,HMV,0
2010,PETROL(E20)/LPG,HPV,0
2010,PETROL(E20)/LPG,LGV,0
2010,PETROL(E20)/LPG,LMV,1
2010,PETROL(E20)/LPG,LPV,0
2010,PETROL(E20)/LPG,MGV,0
2010,PETROL(E20)/LPG,MMV,0
2010,PETROL(E20)/LPG,MPV,0
2010,PETROL(E20)/LPG,OTH,0
2010,PETROL/LPG,2WIC,4
2010,PETROL/LPG,2WN,262
2010,PETROL/LPG,2WT,0
2010,PETROL/LPG,3WIC,0
2010,PETROL/LPG,3WN,141
2010,PETROL/LPG,3WT,5319
2010,PETROL/LPG,4WIC,1
2010,PETROL/LPG,HGV,0
2010,PETROL/LPG,HMV,0
2010,PETROL/LPG,HPV,0
2010,PETROL/LPG,LGV,81
2010,PETROL/LPG,LMV,11041
2010,PETROL/LPG,LPV,712
2010,PETROL/LPG,MGV,0
2010,PETROL/LPG,MMV,0
2010,PETROL/LPG,MPV,0
2010,PETROL/LPG,OTH,0
2011,CNG ONLY,2WIC,0
2011,CNG ONLY,2WN,0
2011,CNG ONLY,2WT,0
2011,CNG ONLY,3WIC,0
2011,CNG ONLY,3WN,0
2011,CNG ONLY,3WT,5
2011,CNG ONLY,4WIC,0
2011,CNG ONLY,HGV,5
2011,CNG ONLY,HMV,0
2011,CNG ONLY,HPV,4
2011,CNG ONLY,LGV,0
2011,CNG ONLY,LMV,3
2011,CNG ONLY,LPV,0
2011,CNG ONLY,MGV,0
2011,CNG ONLY,MMV,0
2011,CNG ONLY,MPV,0
2011,CNG ONLY,OTH,0
2011,DIESEL,2WIC,0
2011,DIESEL,2WN,997
2011,DIESEL,2WT,0
2011,DIESEL,3WIC,0
2011,DIESEL,3WN,136
2011,DIESEL,3WT,21023
2011,DIESEL,4WIC,4
2011,DIESEL,HGV,18179
2011,DIESEL,HMV,880
2011,DIESEL,HPV,5490
2011,DIESEL,LGV,42847
2011,DIESEL,LMV,94001
2011,DIESEL,LPV,19111
2011,DIESEL,MGV,6138
2011,DIESEL,MMV,957
2011,DIESEL,MPV,1555
2011,DIESEL,OTH,3365
2011,DIESEL/HYBRID,2WIC,0
2011,DIESEL/HYBRID,2WN,0
2011,DIESEL/HYBRID,2WT,0
2011,DIESEL/HYBRID,3WIC,0
2011,DIESEL/HYBRID,3WN,0
2011,DIESEL/HYBRID,3WT,1
2011,DIESEL/HYBRID,4WIC,0
2011,DIESEL/HYBRID,HGV,0
2011,DIESEL/HYBRID,HMV,0
2011,DIESEL/HYBRID,HPV,0
2011,DIESEL/HYBRID,LGV,1
2011,DIESEL/HYBRID,LMV,2
2011,DIESEL/HYBRID,LPV,1
2011,DIESEL/HYBRID,MGV,0
2011,DIESEL/HYBRID,MMV,0
2011,DIESEL/HYBRID,MPV,0
2011,DIESEL/HYBRID,OTH,0
2011,ELECTRIC(BOV),2WIC,0
2011,ELECTRIC(BOV),2WN,645
2011,ELECTRIC(BOV),2WT,0
2011,ELECTRIC(BOV),3WIC,0
2011,ELECTRIC(BOV),3WN,0
2011,ELECTRIC(BOV),3WT,5
2011,ELECTRIC(BOV),4WIC,0
2011,ELECTRIC(BOV),HGV,0
2011,ELECTRIC(BOV),HMV,7
2011,ELECTRIC(BOV),HPV,0
2011,ELECTRIC(BOV),LGV,35
2011,ELECTRIC(BOV),LMV,105
2011,ELECTRIC(BOV),LPV,4
2011,ELECTRIC(BOV),MGV,0
2011,ELECTRIC(BOV),MMV,0
2011,ELECTRIC(BOV),MPV,0
2011,ELECTRIC(BOV),OTH,5
2011,LPG ONLY,2WIC,0
2011,LPG ONLY,2WN,38
2011,LPG ONLY,2WT,0
2011,LPG ONLY,3WIC,0
2011,LPG ONLY,3WN,6
2011,LPG ONLY,3WT,196
2011,LPG ONLY,4WIC,0
2011,LPG ONLY,HGV,0
2011,LPG ONLY,HMV,2
2011,LPG ONLY,HPV,0
2011,LPG ONLY,LGV,7
2011,LPG ONLY,LMV,104
2011,LPG ONLY,LPV,2
2011,LPG ONLY,MGV,0
2011,LPG ONLY,MMV,0
2011,LPG ONLY,MPV,0
2011,LPG ONLY,OTH,0
2011,NOT APPLICABLE,2WIC,0
2011,NOT APPLICABLE,2WN,430
2011,NOT APPLICABLE,2WT,0
2011,NOT APPLICABLE,3WIC,0
2011,NOT APPLICABLE,3WN,1
2011,NOT APPLICABLE,3WT,0
2011,NOT APPLICABLE,4WIC,0
2011,NOT APPLICABLE,HGV,8
2011,NOT APPLICABLE,HMV,130
2011,NOT APPLICABLE,HPV,0
2011,NOT APPLICABLE,LGV,394
2011,NOT APPLICABLE,LMV,1820
2011,NOT APPLICABLE,LPV,6
2011,NOT APPLICABLE,MGV,26
2011,NOT APPLICABLE,MMV,11
2011,NOT APPLICABLE,MPV,1
2011,NOT APPLICABLE,OTH,28
2011,PETROL,2WIC,56
2011,PETROL,2WN,1242847
2011,PETROL,2WT,0
2011,PETROL,3WIC,0
2011,PETROL,3WN,301
2011,PETROL,3WT,8006
2011,PETROL,4WIC,13
2011,PETROL,HGV,14
2011,PETROL,HMV,2
2011,PETROL,HPV,1
2011,PETROL,LGV,206
2011,PETROL,LMV,77265
2011,PETROL,LPV,863
2011,PETROL,MGV,1
2011,PETROL,MMV,3
2011,PETROL,MPV,2
2011,PETROL,OTH,35
2011,PETROL/CNG,2WIC,0
2011,PETROL/CNG,2WN,0
2011,PETROL/CNG,2WT,0
2011,PETROL/CNG,3WIC,0
2011,PETROL/CNG,3WN,0
2011,PETROL/CNG,3WT,39
2011,PETROL/CNG,4WIC,1
2011,PETROL/CNG,HGV,0
2011,PETROL/CNG,HMV,0
2011,PETROL/CNG,HPV,0
2011,PETROL/CNG,LGV,0
2011,PETROL/CNG,LMV,130
2011,PETROL/CNG,LPV,0
2011,PETROL/CNG,MGV,0
2011,PETROL/CNG,MMV,0
2011,PETROL/CNG,MPV,0
2011,PETROL/CNG,OTH,0
2011,PETROL(E20)/LPG,2WIC,0
2011,PETROL(E20)/LPG,2WN,0
2011,PETROL(E20)/LPG,2WT,0
2011,PETROL(E20)/LPG,3WIC,0
2011,PETROL(E20)/LPG,3WN,0
2011,PETROL(E20)/LPG,3WT,0
2011,PETROL(E20)/LPG,4WIC,0
2011,PETROL(E20)/LPG,HGV,0
2011,PETROL(E20)/LPG,HMV,0
2011,PETROL(E20)/LPG,HPV,0
2011,PETROL(E20)/LPG,LGV,0
2011,PETROL(E20)/LPG,LMV,1
2011,PETROL(E20)/LPG,LPV,0
2011,PETROL(E20)/LPG,MGV,0
2011,PETROL(E20)/LPG,MMV,0
2011,PETROL(E20)/LPG,MPV,0
2011,PETROL(E20)/LPG,OTH,0
2011,PETROL/HYBRID,2WIC,0
2011,PETROL/HYBRID,2WN,0
2011,PETROL/HYBRID,2WT,0
2011,PETROL/HYBRID,3WIC,0
2011,PETROL/HYBRID,3WN,0
2011,PETROL/HYBRID,3WT,0
2011,PETROL/HYBRID,4WIC,0
2011,PETROL/HYBRID,HGV,0
2011,PETROL/HYBRID,HMV,0
2011,PETROL/HYBRID,HPV,0
2011,PETROL/HYBRID,LGV,0
2011,PETROL/HYBRID,LMV,1
2011,PETROL/HYBRID,LPV,0
2011,PETROL/HYBRID,MGV,0
2011,PETROL/HYBRID,MMV,0
2011,PETROL/HYBRID,MPV,0
2011,PETROL/HYBRID,OTH,0
2011,PETROL/LPG,2WIC,0
2011,PETROL/LPG,2WN,437
2011,PETROL/LPG,2WT,0
2011,PETROL/LPG,3WIC,0
2011,PETROL/LPG,3WN,416
2011,PETROL/LPG,3WT,21731
2011,PETROL/LPG,4WIC,0
2011,PETROL/LPG,HGV,1
2011,PETROL/LPG,HMV,0
2011,PETROL/LPG,HPV,0
2011,PETROL/LPG,LGV,40
2011,PETROL/LPG,LMV,10587
2011,PETROL/LPG,LPV,830
2011,PETROL/LPG,MGV,0
2011,PETROL/LPG,MMV,0
2011,PETROL/LPG,MPV,0
2011,PETROL/LPG,OTH,0
2012,CNG ONLY,2WIC,0
2012,CNG ONLY,2WN,0
2012,CNG ONLY,2WT,0
2012,CNG ONLY,3WIC,0
2012,CNG ONLY,3WN,0
2012,CNG ONLY,3WT,0
2012,CNG ONLY,4WIC,0
2012,CNG ONLY,HGV,0
2012,CNG ONLY,HMV,0
2012,CNG ONLY,HPV,9
2012,CNG ONLY,LGV,0
2012,CNG ONLY,LMV,1
2012,CNG ONLY,LPV,0
2012,CNG ONLY,MGV,0
2012,CNG ONLY,MMV,0
2012,CNG ONLY,MPV,0
2012,CNG ONLY,OTH,0
2012,DIESEL,2WIC,0
2012,DIESEL,2WN,873
2012,DIESEL,2WT,0
2012,DIESEL,3WIC,0
2012,DIESEL,3WN,54
2012,DIESEL,3WT,5413
2012,DIESEL,4WIC,8
2012,DIESEL,HGV,21959
2012,DIESEL,HMV,1166
2012,DIESEL,HPV,3954
2012,DIESEL,LGV,52417
2012,DIESEL,LMV,114339
2012,DIESEL,LPV,19824
2012,DIESEL,MGV,5794
2012,DIESEL,MMV,1403
2012,DIESEL,MPV,1836
2012,DIESEL,OTH,3315
2012,DIESEL/HYBRID,2WIC,0
2012,DIESEL/HYBRID,2WN,0
2012,DIESEL/HYBRID,2WT,0
2012,DIESEL/HYBRID,3WIC,0
2012,DIESEL/HYBRID,3WN,0
2012,DIESEL/HYBRID,3WT,0
2012,DIESEL/HYBRID,4WIC,0
2012,DIESEL/HYBRID,HGV,0
2012,DIESEL/HYBRID,HMV,0
2012,DIESEL/HYBRID,HPV,0
2012,DIESEL/HYBRID,LGV,0
2012,DIESEL/HYBRID,LMV,1
2012,DIESEL/HYBRID,LPV,0
2012,DIESEL/HYBRID,MGV,0
2012,DIESEL/HYBRID,MMV,0
2012,DIESEL/HYBRID,MPV,0
2012,DIESEL/HYBRID,OTH,0
2012,DUAL DIESEL/CNG,2WIC,0
2012,DUAL DIESEL/CNG,2WN,0
2012,DUAL DIESEL/CNG,2WT,0
2012,DUAL DIESEL/CNG,3WIC,0
2012,DUAL DIESEL/CNG,3WN,0
2012,DUAL DIESEL/CNG,3WT,0
2012,DUAL DIESEL/CNG,4WIC,0
2012,DUAL DIESEL/CNG,HGV,0
2012,DUAL DIESEL/CNG,HMV,0
2012,DUAL DIESEL/CNG,HPV,0
2012,DUAL DIESEL/CNG,LGV,1
2012,DUAL DIESEL/CNG,LMV,0
2012,DUAL DIESEL/CNG,LPV,0
2012,DUAL DIESEL/CNG,MGV,0
2012,DUAL DIESEL/CNG,MMV,0
2012,DUAL DIESEL/CNG,MPV,0
2012,DUAL DIESEL/CNG,OTH,0
2012,ELECTRIC(BOV),2WIC,0
2012,ELECTRIC(BOV),2WN,549
2012,ELECTRIC(BOV),2WT,0
2012,ELECTRIC(BOV),3WIC,0
2012,ELECTRIC(BOV),3WN,0
2012,ELECTRIC(BOV),3WT,2
2012,ELECTRIC(BOV),4WIC,0
2012,ELECTRIC(BOV),HGV,1
2012,ELECTRIC(BOV),HMV,8
2012,ELECTRIC(BOV),HPV,0
2012,ELECTRIC(BOV),LGV,41
2012,ELECTRIC(BOV),LMV,136
2012,ELECTRIC(BOV),LPV,13
2012,ELECTRIC(BOV),MGV,0
2012,ELECTRIC(BOV),MMV,0
2012,ELECTRIC(BOV),MPV,0
2012,ELECTRIC(BOV),OTH,1
2012,LPG ONLY,2WIC,0
2012,LPG ONLY,2WN,55
2012,LPG ONLY,2WT,0
2012,LPG ONLY,3WIC,0
2012,LPG ONLY,3WN,6
2012,LPG ONLY,3WT,101
2012,LPG ONLY,4WIC,0
2012,LPG ONLY,HGV,0
2012,LPG ONLY,HMV,1
2012,LPG ONLY,HPV,0
2012,LPG ONLY,LGV,11
2012,LPG ONLY,LMV,139
2012,LPG ONLY,LPV,7
2012,LPG ONLY,MGV,0
2012,LPG ONLY,MMV,0
2012,LPG ONLY,MPV,0
2012,LPG ONLY,OTH,0
2012,NOT APPLICABLE,2WIC,0
2012,NOT APPLICABLE,2WN,251
2012,NOT APPLICABLE,2WT,0
2012,NOT APPLICABLE,3WIC,0
2012,NOT APPLICABLE,3WN,1
2012,NOT APPLICABLE,3WT,0
2012,NOT APPLICABLE,4WIC,0
2012,NOT APPLICABLE,HGV,3
2012,NOT APPLICABLE,HMV,242
2012,NOT APPLICABLE,HPV,1
2012,NOT APPLICABLE,LGV,515
2012,NOT APPLICABLE,LMV,1909
2012,NOT APPLICABLE,LPV,8
2012,NOT APPLICABLE,MGV,12
2012,NOT APPLICABLE,MMV,17
2012,NOT APPLICABLE,MPV,0
2012,NOT APPLICABLE,OTH,48
2012,PETROL,2WIC,60
2012,PETROL,2WN,1486512
2012,PETROL,2WT,3
2012,PETROL,3WIC,0
2012,PETROL,3WN,167
2012,PETROL,3WT,1711
2012,PETROL,4WIC,16
2012,PETROL,HGV,17
2012,PETROL,HMV,10
2012,PETROL,HPV,0
2012,PETROL,LGV,206
2012,PETROL,LMV,69595
2012,PETROL,LPV,841
2012,PETROL,MGV,3
2012,PETROL,MMV,2
2012,PETROL,MPV,1
2012,PETROL,OTH,37
2012,PETROL/CNG,2WIC,0
2012,PETROL/CNG,2WN,0
2012,PETROL/CNG,2WT,0
2012,PETROL/CNG,3WIC,0
2012,PETROL/CNG,3WN,0
2012,PETROL/CNG,3WT,6
2012,PETROL/CNG,4WIC,0
2012,PETROL/CNG,HGV,0
2012,PETROL/CNG,HMV,0
2012,PETROL/CNG,HPV,0
2012,PETROL/CNG,LGV,0
2012,PETROL/CNG,LMV,132
2012,PETROL/CNG,LPV,0
2012,PETROL/CNG,MGV,0
2012,PETROL/CNG,MMV,0
2012,PETROL/CNG,MPV,0
2012,PETROL/CNG,OTH,0
2012,PETROL/LPG,2WIC,0
2012,PETROL/LPG,2WN,257
2012,PETROL/LPG,2WT,0
2012,PETROL/LPG,3WIC,0
2012,PETROL/LPG,3WN,98
2012,PETROL/LPG,3WT,3037
2012,PETROL/LPG,4WIC,5
2012,PETROL/LPG,HGV,0
2012,PETROL/LPG,HMV,1
2012,PETROL/LPG,HPV,0
2012,PETROL/LPG,LGV,25
2012,PETROL/LPG,LMV,10182
2012,PETROL/LPG,LPV,678
2012,PETROL/LPG,MGV,1
2012,PETROL/LPG,MMV,0
2012,PETROL/LPG,MPV,0
2012,PETROL/LPG,OTH,1
2013,CNG ONLY,2WIC,0
2013,CNG ONLY,2WN,0
2013,CNG ONLY,2WT,0
2013,CNG ONLY,3WIC,0
2013,CNG ONLY,3WN,0
2013,CNG ONLY,3WT,0
2013,CNG ONLY,4WIC,0
2013,CNG ONLY,HGV,2
2013,CNG ONLY,HMV,0
2013,CNG ONLY,HPV,11
2013,CNG ONLY,LGV,0
2013,CNG ONLY,LMV,1
2013,CNG ONLY,LPV,0
2013,CNG ONLY,MGV,1
2013,CNG ONLY,MMV,0
2013,CNG ONLY,MPV,0
2013,CNG ONLY,OTH,0
2013,DIESEL,2WIC,0
2013,DIESEL,2WN,680
2013,DIESEL,2WT,0
2013,DIESEL,3WIC,0
2013,DIESEL,3WN,89
2013,DIESEL,3WT,8530
2013,DIESEL,4WIC,10
2013,DIESEL,HGV,17818
2013,DIESEL,HMV,1170
2013,DIESEL,HPV,5569
2013,DIESEL,LGV,56042
2013,DIESEL,LMV,134040
2013,DIESEL,LPV,17474
2013,DIESEL,MGV,4619
2013,DIESEL,MMV,1215
2013,DIESEL,MPV,2353
2013,DIESEL,OTH,2204
2013,DIESEL/HYBRID,2WIC,0
2013,DIESEL/HYBRID,2WN,0
2013,DIESEL/HYBRID,2WT,0
2013,DIESEL/HYBRID,3WIC,0
2013,DIESEL/HYBRID,3WN,0
2013,DIESEL/HYBRID,3WT,0
2013,DIESEL/HYBRID,4WIC,0
2013,DIESEL/HYBRID,HGV,0
2013,DIESEL/HYBRID,HMV,0
2013,DIESEL/HYBRID,HPV,0
2013,DIESEL/HYBRID,LGV,0
2013,DIESEL/HYBRID,LMV,1
2013,DIESEL/HYBRID,LPV,0
2013,DIESEL/HYBRID,MGV,0
2013,DIESEL/HYBRID,MMV,0
2013,DIESEL/HYBRID,MPV,0
2013,DIESEL/HYBRID,OTH,0
2013,ELECTRIC(BOV),2WIC,0
2013,ELECTRIC(BOV),2WN,322
2013,ELECTRIC(BOV),2WT,0
2013,ELECTRIC(BOV),3WIC,0
2013,ELECTRIC(BOV),3WN,0
2013,ELECTRIC(BOV),3WT,1
2013,ELECTRIC(BOV),4WIC,0
2013,ELECTRIC(BOV),HGV,2
2013,ELECTRIC(BOV),HMV,8
2013,ELECTRIC(BOV),HPV,0
2013,ELECTRIC(BOV),LGV,43
2013,ELECTRIC(BOV),LMV,151
2013,ELECTRIC(BOV),LPV,7
2013,ELECTRIC(BOV),MGV,0
2013,ELECTRIC(BOV),MMV,2
2013,ELECTRIC(BOV),MPV,0
2013,ELECTRIC(BOV),OTH,3
2013,LNG,2WIC,0
2013,LNG,2WN,0
2013,LNG,2WT,0
2013,LNG,3WIC,0
2013,LNG,3WN,0
2013,LNG,3WT,0
2013,LNG,4WIC,0
2013,LNG,HGV,1
2013,LNG,HMV,0
2013,LNG,HPV,0
2013,LNG,LGV,0
2013,LNG,LMV,0
2013,LNG,LPV,0
2013,LNG,MGV,0
2013,LNG,MMV,0
2013,LNG,MPV,0
2013,LNG,OTH,0
2013,LPG ONLY,2WIC,0
2013,LPG ONLY,2WN,23
2013,LPG ONLY,2WT,0
2013,LPG ONLY,3WIC,0
2013,LPG ONLY,3WN,7
2013,LPG ONLY,3WT,189
2013,LPG ONLY,4WIC,0
2013,LPG ONLY,HGV,1
2013,LPG ONLY,HMV,1
2013,LPG ONLY,HPV,0
2013,LPG ONLY,LGV,5
2013,LPG ONLY,LMV,122
2013,LPG ONLY,LPV,7
2013,LPG ONLY,MGV,0
2013,LPG ONLY,MMV,1
2013,LPG ONLY,MPV,0
2013,LPG ONLY,OTH,0
2013,NOT APPLICABLE,2WIC,0
2013,NOT APPLICABLE,2WN,338
2013,NOT APPLICABLE,2WT,0
2013,NOT APPLICABLE,3WIC,0
2013,NOT APPLICABLE,3WN,0
2013,NOT APPLICABLE,3WT,0
2013,NOT APPLICABLE,4WIC,0
2013,NOT APPLICABLE,HGV,9
2013,NOT APPLICABLE,HMV,212
2013,NOT APPLICABLE,HPV,0
2013,NOT APPLICABLE,LGV,470
2013,NOT APPLICABLE,LMV,1502
2013,NOT APPLICABLE,LPV,3
2013,NOT APPLICABLE,MGV,7
2013,NOT APPLICABLE,MMV,14
2013,NOT APPLICABLE,MPV,1
2013,NOT APPLICABLE,OTH,38
2013,PETROL,2WIC,314
2013,PETROL,2WN,1498695
2013,PETROL,2WT,0
2013,PETROL,3WIC,0
2013,PETROL,3WN,135
2013,PETROL,3WT,2390
2013,PETROL,4WIC,12
2013,PETROL,HGV,5
2013,PETROL,HMV,8
2013,PETROL,HPV,1
2013,PETROL,LGV,208
2013,PETROL,LMV,58107
2013,PETROL,LPV,523
2013,PETROL,MGV,2
2013,PETROL,MMV,9
2013,PETROL,MPV,0
2013,PETROL,OTH,21
2013,PETROL/CNG,2WIC,0
2013,PETROL/CNG,2WN,0
2013,PETROL/CNG,2WT,0
2013,PETROL/CNG,3WIC,0
2013,PETROL/CNG,3WN,3
2013,PETROL/CNG,3WT,15
2013,PETROL/CNG,4WIC,0
2013,PETROL/CNG,HGV,0
2013,PETROL/CNG,HMV,0
2013,PETROL/CNG,HPV,0
2013,PETROL/CNG,LGV,0
2013,PETROL/CNG,LMV,88
2013,PETROL/CNG,LPV,1
2013,PETROL/CNG,MGV,0
2013,PETROL/CNG,MMV,0
2013,PETROL/CNG,MPV,0
2013,PETROL/CNG,OTH,0
2013,PETROL/ETHANOL,2WIC,0
2013,PETROL/ETHANOL,2WN,1
2013,PETROL/ETHANOL,2WT,0
2013,PETROL/ETHANOL,3WIC,0
2013,PETROL/ETHANOL,3WN,0
2013,PETROL/ETHANOL,3WT,0
2013,PETROL/ETHANOL,4WIC,0
2013,PETROL/ETHANOL,HGV,0
2013,PETROL/ETHANOL,HMV,0
2013,PETROL/ETHANOL,HPV,0
2013,PETROL/ETHANOL,LGV,0
2013,PETROL/ETHANOL,LMV,0
2013,PETROL/ETHANOL,LPV,0
2013,PETROL/ETHANOL,MGV,0
2013,PETROL/ETHANOL,MMV,0
2013,PETROL/ETHANOL,MPV,0
2013,PETROL/ETHANOL,OTH,0
2013,PETROL/HYBRID,2WIC,0
2013,PETROL/HYBRID,2WN,0
2013,PETROL/HYBRID,2WT,0
2013,PETROL/HYBRID,3WIC,0
2013,PETROL/HYBRID,3WN,0
2013,PETROL/HYBRID,3WT,0
2013,PETROL/HYBRID,4WIC,0
2013,PETROL/HYBRID,HGV,0
2013,PETROL/HYBRID,HMV,0
2013,PETROL/HYBRID,HPV,0
2013,PETROL/HYBRID,LGV,0
2013,PETROL/HYBRID,LMV,1
2013,PETROL/HYBRID,LPV,0
2013,PETROL/HYBRID,MGV,0
2013,PETROL/HYBRID,MMV,0
2013,PETROL/HYBRID,MPV,0
2013,PETROL/HYBRID,OTH,0
2013,PETROL/LPG,2WIC,0
2013,PETROL/LPG,2WN,215
2013,PETROL/LPG,2WT,0
2013,PETROL/LPG,3WIC,0
2013,PETROL/LPG,3WN,95
2013,PETROL/LPG,3WT,4908
2013,PETROL/LPG,4WIC,3
2013,PETROL/LPG,HGV,0
2013,PETROL/LPG,HMV,1
2013,PETROL/LPG,HPV,0
2013,PETROL/LPG,LGV,21
2013,PETROL/LPG,LMV,6855
2013,PETROL/LPG,LPV,283
2013,PETROL/LPG,MGV,0
2013,PETROL/LPG,MMV,1
2013,PETROL/LPG,MPV,0
2013,PETROL/LPG,OTH,0
2014,CNG ONLY,2WIC,0
2014,CNG ONLY,2WN,0
2014,CNG ONLY,2WT,0
2014,CNG ONLY,3WIC,0
2014,CNG ONLY,3WN,0
2014,CNG ONLY,3WT,4
2014,CNG ONLY,4WIC,0
2014,CNG ONLY,HGV,2
2014,CNG ONLY,HMV,0
2014,CNG ONLY,HPV,7
2014,CNG ONLY,LGV,1
2014,CNG ONLY,LMV,1
2014,CNG ONLY,LPV,0
2014,CNG ONLY,MGV,0
2014,CNG ONLY,MMV,0
2014,CNG ONLY,MPV,0
2014,CNG ONLY,OTH,0
2014,DIESEL,2WIC,2
2014,DIESEL,2WN,555
2014,DIESEL,2WT,0
2014,DIESEL,3WIC,0
2014,DIESEL,3WN,70
2014,DIESEL,3WT,9485
2014,DIESEL,4WIC,12
2014,DIESEL,HGV,10679
2014,DIESEL,HMV,806
2014,DIESEL,HPV,3429
2014,DIESEL,LGV,34272
2014,DIESEL,LMV,108303
2014,DIESEL,LPV,14334
2014,DIESEL,MGV,2785
2014,DIESEL,MMV,765
2014,DIESEL,MPV,2056
2014,DIESEL,OTH,1196
2014,DIESEL/HYBRID,2WIC,0
2014,DIESEL/HYBRID,2WN,0
2014,DIESEL/HYBRID,2WT,0
2014,DIESEL/HYBRID,3WIC,0
2014,DIESEL/HYBRID,3WN,0
2014,DIESEL/HYBRID,3WT,0
2014,DIESEL/HYBRID,4WIC,0
2014,DIESEL/HYBRID,HGV,0
2014,DIESEL/HYBRID,HMV,0
2014,DIESEL/HYBRID,HPV,0
2014,DIESEL/HYBRID,LGV,1
2014,DIESEL/HYBRID,LMV,0
2014,DIESEL/HYBRID,LPV,0
2014,DIESEL/HYBRID,MGV,0
2014,DIESEL/HYBRID,MMV,0
2014,DIESEL/HYBRID,MPV,0
2014,DIESEL/HYBRID,OTH,0
2014,ELECTRIC(BOV),2WIC,0
2014,ELECTRIC(BOV),2WN,137
2014,ELECTRIC(BOV),2WT,0
2014,ELECTRIC(BOV),3WIC,0
2014,ELECTRIC(BOV),3WN,0
2014,ELECTRIC(BOV),3WT,1
2014,ELECTRIC(BOV),4WIC,0
2014,ELECTRIC(BOV),HGV,0
2014,ELECTRIC(BOV),HMV,1
2014,ELECTRIC(BOV),HPV,0
2014,ELECTRIC(BOV),LGV,70
2014,ELECTRIC(BOV),LMV,104
2014,ELECTRIC(BOV),LPV,3
2014,ELECTRIC(BOV),MGV,0
2014,ELECTRIC(BOV),MMV,1
2014,ELECTRIC(BOV),MPV,0
2014,ELECTRIC(BOV),OTH,0
2014,LNG,2WIC,0
2014,LNG,2WN,0
2014,LNG,2WT,0
2014,LNG,3WIC,0
2014,LNG,3WN,0
2014,LNG,3WT,0
2014,LNG,4WIC,0
2014,LNG,HGV,1
2014,LNG,HMV,0
2014,LNG,HPV,0
2014,LNG,LGV,0
2014,LNG,LMV,0
2014,LNG,LPV,0
2014,LNG,MGV,0
2014,LNG,MMV,0
2014,LNG,MPV,0
2014,LNG,OTH,0
2014,LPG ONLY,2WIC,0
2014,LPG ONLY,2WN,15
2014,LPG ONLY,2WT,0
2014,LPG ONLY,3WIC,0
2014,LPG ONLY,3WN,5
2014,LPG ONLY,3WT,227
2014,LPG ONLY,4WIC,0
2014,LPG ONLY,HGV,0
2014,LPG ONLY,HMV,2
2014,LPG ONLY,HPV,0
2014,LPG ONLY,LGV,2
2014,LPG ONLY,LMV,54
2014,LPG ONLY,LPV,3
2014,LPG ONLY,MGV,0
2014,LPG ONLY,MMV,0
2014,LPG ONLY,MPV,0
2014,LPG ONLY,OTH,0
2014,NOT APPLICABLE,2WIC,0
2014,NOT APPLICABLE,2WN,238
2014,NOT APPLICABLE,2WT,0
2014,NOT APPLICABLE,3WIC,0
2014,NOT APPLICABLE,3WN,0
2014,NOT APPLICABLE,3WT,2
2014,NOT APPLICABLE,4WIC,0
